origen,destino,via,distancia_km,tiempo_min,costo_sol,congestion,demanda_zona
1174,584,Av. Benavides,0.2089,2.56,1.17,alta,media
1174,867,Av. Universitaria,0.2692,1.53,0.86,baja,media
1174,789,Av. Universitaria,0.3676,2.38,1.85,media,media
1174,1471,Av. Arequipa,0.3752,2.56,0.8,alta,media
1175,724,Av. Tomas Marsano,0.0621,1.79,0.78,baja,baja
1175,152,Av. Javier Prado,0.2295,1.57,0.68,baja,baja
1175,914,Av. Aviacion,0.3652,2.64,1.78,media,baja
1175,705,Av. Javier Prado,0.6981,3.0,2.33,baja,baja
1175,430,Av. El Derby,0.7696,2.38,2.37,media,baja
1175,1442,Av. Salaverry,0.7749,3.15,1.44,alta,baja
1176,424,Av. Colonial,0.3062,2.45,0.89,alta,baja
1176,292,Av. Arequipa,0.5723,2.44,1.84,alta,baja
1176,813,Av. Benavides,0.9411,2.69,2.46,baja,baja
1176,239,Av. Angamos,1.0002,3.76,1.77,media,baja
1176,407,Av. Angamos,1.0168,3.94,2.72,baja,baja
1176,1221,Av. La Encalada,1.0606,3.73,2.09,baja,baja
1177,942,Av. Angamos,0.0384,1.03,1.05,alta,baja
1177,865,Av. La Encalada,0.2883,2.31,1.45,media,baja
1177,921,Av. Tomas Marsano,0.5553,2.01,1.78,baja,baja
1177,410,Av. Larco,0.7549,3.42,1.58,alta,baja
1177,694,Av. Universitaria,1.044,3.45,1.59,baja,baja
1177,1344,Av. Aviacion,1.1468,4.31,1.72,baja,baja
1178,957,Av. La Encalada,1.1772,3.48,2.28,media,baja
1178,1361,Av. Angamos,1.1775,3.9,2.89,alta,baja
1178,334,Av. 28 de Julio,1.4658,4.68,2.47,alta,baja
1178,249,Av. El Derby,1.4662,4.76,2.87,alta,baja
1178,547,Av. Aviacion,1.6992,4.6,3.33,baja,baja
1178,509,Av. Aviacion,1.7992,4.85,3.13,baja,baja
1179,475,Av. Santa Cruz,0.0836,0.91,0.53,alta,media
1179,680,Via Expresa,0.5782,2.32,2.12,media,media
1179,1417,Av. Angamos,0.6544,3.65,2.1,alta,media
1179,1017,Av. Santa Cruz,0.7541,3.84,1.98,alta,media
1179,47,Av. Primavera,0.9109,2.8,1.96,media,media
1179,1172,Av. 28 de Julio,0.9376,3.75,2.03,alta,media
1180,1021,Via Expresa,0.3774,1.54,1.34,media,media
1180,750,Av. Javier Prado,0.3902,2.38,1.58,baja,media
1180,494,Via Expresa,0.4543,2.97,1.32,media,media
1180,323,Av. La Marina,0.5493,2.74,1.58,media,media
1180,119,Av. Universitaria,0.5507,3.08,1.83,alta,media
1180,1102,Via Expresa,0.5666,2.72,1.92,baja,media
1181,774,Av. Aviacion,0.2499,1.59,0.94,media,baja
1181,1463,Av. 28 de Julio,0.6406,3.3,1.82,alta,baja
1181,613,Av. Universitaria,0.7569,3.14,2.4,alta,baja
1181,841,Av. Salaverry,0.878,3.83,2.36,baja,baja
1181,132,Av. Tomas Marsano,0.9225,2.89,2.02,media,baja
1181,1045,Av. Santa Cruz,0.9719,3.0,2.31,media,baja
1182,1375,Av. Brasil,0.3017,1.62,0.91,baja,baja
1182,1054,Av. Javier Prado,0.334,2.37,0.87,alta,baja
1182,804,Av. Aviacion,0.6989,2.91,1.62,baja,baja
1182,852,Av. Benavides,0.8981,2.52,1.64,media,baja
1182,679,Av. Aviacion,1.0462,4.01,2.43,alta,baja
1182,556,Av. Santa Cruz,1.1773,4.28,2.28,alta,baja
1183,41,Av. 28 de Julio,0.3666,1.73,1.89,media,baja
1183,423,Av. Benavides,0.5404,1.94,1.4,alta,baja
1183,945,Av. Petit Thouars,0.6761,2.81,1.49,media,baja
1183,822,Av. Aviacion,0.6994,2.56,1.72,alta,baja
1183,1401,Av. El Derby,0.7992,3.29,2.13,baja,baja
1183,302,Av. El Derby,0.8068,2.69,2.1,media,baja
1184,1189,Av. Petit Thouars,0.1991,2.61,1.18,media,muy_alta
1184,483,Av. Benavides,0.2235,1.85,1.74,media,muy_alta
1184,898,Av. El Derby,0.2383,2.68,1.72,media,muy_alta
1184,1352,Av. Santa Cruz,0.3211,2.99,1.71,alta,muy_alta
1184,90,Av. Primavera,0.3441,3.7,0.75,baja,muy_alta
1184,519,Av. Santa Cruz,0.3987,2.84,1.33,alta,muy_alta
1185,561,Av. Petit Thouars,0.1116,0.97,0.81,media,baja
1185,1382,Av. Petit Thouars,0.2732,2.06,1.35,alta,baja
1185,1151,Av. 28 de Julio,0.3419,1.29,0.87,baja,baja
1185,82,Av. Angamos,0.3997,1.7,1.52,alta,baja
1185,1412,Av. Benavides,0.5228,2.54,1.8,media,baja
1185,212,Av. Colonial,0.5371,2.71,1.76,alta,baja
1186,368,Av. Colonial,0.0966,0.99,0.83,baja,baja
1186,779,Av. Salaverry,0.1834,2.35,0.88,media,baja
1186,496,Av. Larco,0.2478,2.42,0.71,alta,baja
1186,870,Av. Tomas Marsano,0.4441,1.88,1.04,media,baja
1186,1021,Av. Colonial,0.4996,2.71,1.74,alta,baja
1186,641,Av. Brasil,0.5369,3.0,1.22,baja,baja
1187,1392,Av. La Encalada,0.3918,2.13,1.87,baja,baja
1187,1477,Av. Petit Thouars,0.4219,1.92,1.14,media,baja
1187,1238,Av. Tomas Marsano,0.4242,2.97,1.78,media,baja
1187,827,Av. Santa Cruz,0.4482,2.12,1.91,baja,baja
1187,808,Av. Colonial,0.5061,2.59,1.66,media,baja
1187,101,Av. Aviacion,0.5215,1.86,1.68,alta,baja
1188,19,Av. Primavera,0.0433,0.72,0.76,baja,media
1188,637,Av. Javier Prado,0.1498,1.8,1.18,alta,media
1188,148,Av. Petit Thouars,0.1613,1.28,0.76,alta,media
1188,1110,Av. Colonial,0.3218,2.7,0.8,alta,media
1188,821,Av. Benavides,0.3327,2.3,1.33,baja,media
1188,1142,Av. Santa Cruz,0.3622,1.75,1.17,baja,media
1189,898,Av. Brasil,0.0745,2.03,0.71,alta,media
1189,483,Av. El Derby,0.1317,1.29,0.51,baja,media
1189,90,Av. Benavides,0.1559,1.58,0.99,media,media
1189,1184,Av. Primavera,0.1991,1.23,1.12,baja,media
1189,1352,Via Expresa,0.2667,1.47,1.58,baja,media
1189,1286,Av. Petit Thouars,0.3162,1.51,1.6,media,media
1190,1414,Av. Santa Cruz,0.2397,1.15,1.03,baja,media
1190,1228,Av. Petit Thouars,0.3514,1.59,1.09,baja,media
1190,1160,Av. Arequipa,0.3659,1.78,1.36,baja,media
1190,375,Av. Brasil,0.4153,3.08,1.51,alta,media
1190,625,Av. Angamos,0.4728,2.12,0.95,alta,media
1190,907,Av. 28 de Julio,0.4747,2.29,1.64,media,media
1191,206,Av. Brasil,0.3808,3.04,1.46,alta,muy_alta
1191,669,Via Expresa,0.4161,3.76,1.36,media,muy_alta
1191,981,Av. Primavera,0.5194,3.2,2.01,alta,muy_alta
1191,535,Av. Aviacion,0.5244,4.65,1.57,alta,muy_alta
1191,404,Av. La Marina,0.5415,4.31,1.01,alta,muy_alta
1191,127,Av. Benavides,0.5759,4.19,2.09,baja,muy_alta
1192,1451,Av. Benavides,0.4319,1.84,0.98,media,baja
1192,461,Av. Salaverry,0.4426,1.65,1.8,alta,baja
1192,1256,Av. Arequipa,0.8937,4.02,2.42,baja,baja
1192,1379,Av. Angamos,0.9788,3.13,2.37,baja,baja
1192,1210,Av. Universitaria,1.1295,4.37,1.77,alta,baja
1192,715,Av. Universitaria,1.1488,3.44,2.71,baja,baja
1193,1399,Av. Petit Thouars,0.2793,2.02,1.24,baja,baja
1193,6,Av. Colonial,0.4801,1.62,1.67,baja,baja
1193,418,Av. Benavides,0.5404,1.98,1.5,alta,baja
1193,460,Av. Larco,0.5578,2.84,1.02,media,baja
1193,748,Av. Tomas Marsano,0.6368,2.93,1.33,alta,baja
1193,1039,Av. Santa Cruz,0.6425,1.77,1.37,alta,baja
1194,526,Av. Angamos,0.6714,2.42,2.29,baja,media
1194,953,Av. 28 de Julio,0.7164,3.26,1.76,baja,media
1194,274,Av. Primavera,0.75,4.09,1.27,media,media
1194,1315,Av. Caminos del Inca,0.8521,3.78,2.14,alta,media
1194,1147,Via Expresa,0.9284,3.33,1.83,baja,media
1194,495,Av. El Derby,0.9956,3.67,2.18,baja,media
1195,788,Av. Larco,0.1708,2.51,0.52,media,alta
1195,1216,Via Expresa,0.4504,3.14,1.85,baja,alta
1195,1143,Av. Javier Prado,0.4855,3.36,1.04,alta,alta
1195,531,Av. El Derby,0.5939,2.99,1.93,baja,alta
1195,611,Av. Javier Prado,0.6344,2.96,1.52,alta,alta
1195,470,Av. Javier Prado,0.6577,3.53,1.88,baja,alta
1196,44,Av. Arequipa,0.3187,2.44,1.61,media,alta
1196,277,Av. Arequipa,0.4419,3.7,1.83,media,alta
1196,635,Via Expresa,0.9141,3.83,1.88,alta,alta
1196,309,Av. El Derby,0.9902,4.34,2.0,media,alta
1196,1269,Av. Angamos,1.0027,4.63,2.58,baja,alta
1196,1242,Av. Tomas Marsano,1.024,5.31,2.18,baja,alta
1197,464,Av. Salaverry,0.592,2.5,2.05,media,baja
1197,465,Av. Universitaria,0.8116,3.37,1.44,media,baja
1197,910,Av. Larco,0.859,3.35,1.54,baja,baja
1197,427,Av. Caminos del Inca,1.0001,3.63,2.02,media,baja
1197,209,Av. Primavera,1.0484,3.97,1.6,media,baja
1197,581,Via Expresa,1.0774,4.21,2.46,alta,baja
1198,815,Av. Caminos del Inca,0.1947,1.51,1.16,alta,media
1198,394,Av. Primavera,0.2651,1.7,1.13,media,media
1198,62,Av. Caminos del Inca,0.2851,2.5,1.46,baja,media
1198,855,Av. Universitaria,0.2991,2.0,1.25,alta,media
1198,1087,Av. Aviacion,0.3374,1.59,1.68,baja,media
1198,722,Av. Salaverry,0.3603,2.87,1.49,baja,media
1199,199,Av. Universitaria,0.021,0.82,1.14,media,media
1199,528,Av. El Derby,0.0919,1.78,0.53,baja,media
1199,181,Av. Arequipa,0.1987,1.21,0.76,baja,media
1199,481,Av. La Marina,0.2118,1.52,1.71,alta,media
1199,1481,Av. Petit Thouars,0.2446,1.6,0.89,alta,media
1199,924,Av. Angamos,0.5115,1.98,1.48,alta,media
1200,735,Av. Petit Thouars,0.278,2.45,1.74,media,alta
1200,50,Av. Larco,0.282,1.91,1.05,media,alta
1200,691,Av. Arequipa,0.296,1.9,1.06,alta,alta
1200,261,Av. Angamos,0.3014,1.73,1.55,alta,alta
1200,901,Av. Universitaria,0.3263,1.86,0.9,media,alta
1200,723,Av. Larco,0.3329,2.1,0.87,baja,alta
1201,960,Av. Javier Prado,0.5259,3.4,1.7,media,muy_alta
1201,541,Av. Colonial,0.5486,4.48,1.02,media,muy_alta
1201,263,Av. Primavera,0.5587,4.43,1.05,baja,muy_alta
1201,250,Av. Universitaria,0.7048,5.1,1.56,baja,muy_alta
1201,1257,Av. Aviacion,0.7629,5.32,1.35,alta,muy_alta
1201,1089,Av. Larco,0.7777,4.57,1.32,baja,muy_alta
1202,525,Av. 28 de Julio,0.2416,2.02,0.77,alta,alta
1202,1409,Av. Aviacion,0.252,2.32,1.05,baja,alta
1202,327,Av. Tomas Marsano,0.2825,3.12,1.23,media,alta
1202,286,Av. Javier Prado,0.3751,2.6,0.77,media,alta
1202,825,Av. Aviacion,0.4447,3.66,1.53,alta,alta
1202,1223,Av. Petit Thouars,0.5022,3.86,1.21,alta,alta
1203,674,Av. Universitaria,0.024,0.67,0.43,alta,alta
1203,578,Av. Caminos del Inca,0.2869,2.6,1.14,alta,alta
1203,195,Av. Arequipa,0.4042,1.97,1.69,baja,alta
1203,166,Av. Santa Cruz,0.5287,2.57,1.64,alta,alta
1203,154,Via Expresa,0.6292,3.86,1.08,baja,alta
1203,420,Av. La Encalada,0.6863,2.99,1.47,media,alta
1204,1325,Av. Caminos del Inca,0.1831,0.9,1.63,media,baja
1204,639,Av. Petit Thouars,0.4379,2.27,1.34,alta,baja
1204,1296,Av. Salaverry,0.5518,3.0,1.87,alta,baja
1204,917,Av. Petit Thouars,1.1186,4.01,2.24,baja,baja
1204,742,Via Expresa,1.1825,3.92,2.16,alta,baja
1204,807,Av. Larco,1.5089,4.84,3.1,baja,baja
1205,1077,Av. El Derby,0.4839,1.66,1.85,media,baja
1205,1230,Av. Colonial,0.8271,3.2,1.8,media,baja
1205,112,Av. El Derby,0.9983,4.23,1.57,alta,baja
1205,523,Av. 28 de Julio,1.0075,3.57,2.2,media,baja
1205,372,Av. Caminos del Inca,1.1497,3.26,2.48,media,baja
1205,1464,Av. Tomas Marsano,1.1939,3.29,2.07,media,baja
1206,1004,Av. Benavides,0.1574,1.57,0.51,baja,alta
1206,871,Av. Brasil,0.265,1.61,1.39,media,alta
1206,1257,Av. Universitaria,0.3693,3.1,1.62,media,alta
1206,949,Av. Santa Cruz,0.3771,2.65,0.93,media,alta
1206,1139,Av. Salaverry,0.3844,2.29,1.52,baja,alta
1206,250,Av. Benavides,0.4863,3.92,1.85,baja,alta
1207,1226,Av. Arequipa,0.1657,1.15,0.93,media,baja
1207,791,Av. Colonial,0.3732,1.35,1.35,alta,baja
1207,755,Av. El Derby,0.403,1.78,1.13,media,baja
1207,95,Av. Santa Cruz,0.4514,2.75,1.01,media,baja
1207,1260,Av. Benavides,0.4665,2.68,1.79,baja,baja
1207,1412,Av. Tomas Marsano,0.6008,1.96,1.51,baja,baja
1208,98,Av. Tomas Marsano,0.0615,0.79,1.24,baja,media
1208,191,Av. El Derby,0.2134,2.07,0.7,baja,media
1208,656,Av. La Encalada,0.2475,2.03,1.79,media,media
1208,275,Av. Petit Thouars,0.5962,3.25,1.22,alta,media
1208,700,Av. Larco,0.6294,2.7,1.43,alta,media
1208,549,Av. Javier Prado,0.7051,2.95,1.8,media,media
1209,1239,Av. Petit Thouars,0.2795,1.96,1.68,media,media
1209,25,Av. La Marina,0.9534,3.76,1.78,baja,media
1209,1366,Av. Colonial,0.9723,4.97,1.89,baja,media
1209,167,Av. Aviacion,1.0588,3.83,2.41,baja,media
1209,1436,Av. Tomas Marsano,1.1434,4.03,2.74,alta,media
1209,564,Av. Benavides,1.3547,3.98,2.61,alta,media
1210,715,Av. Benavides,0.1528,1.99,1.41,baja,baja
1210,1211,Av. Angamos,0.2392,2.38,1.14,baja,baja
1210,598,Av. Universitaria,0.3705,2.11,1.02,media,baja
1210,681,Av. Benavides,0.4984,1.78,1.67,baja,baja
1210,282,Av. Arequipa,0.5005,2.46,1.66,baja,baja
1210,1379,Av. Primavera,0.5692,1.86,1.8,alta,baja
1211,1210,Av. Larco,0.2392,1.02,0.93,baja,baja
1211,598,Av. 28 de Julio,0.2473,1.63,1.52,alta,baja
1211,600,Via Expresa,0.3599,2.79,1.09,media,baja
1211,715,Av. Universitaria,0.3647,2.8,1.83,alta,baja
1211,1379,Av. Petit Thouars,0.5395,2.28,1.46,alta,baja
1211,282,Av. Arequipa,0.545,2.44,2.05,alta,baja
1212,26,Av. Tomas Marsano,0.2863,3.44,0.99,media,muy_alta
1212,993,Via Expresa,0.3547,3.44,1.89,baja,muy_alta
1212,49,Av. La Marina,0.4782,3.01,1.61,media,muy_alta
1212,1122,Av. La Encalada,0.5939,5.07,1.23,baja,muy_alta
1212,700,Av. La Marina,0.6245,5.34,1.06,alta,muy_alta
1212,275,Av. Salaverry,0.6698,4.28,1.72,media,muy_alta
1213,1135,Av. Primavera,0.2922,2.23,1.76,baja,media
1213,359,Av. Colonial,0.3656,1.6,0.78,media,media
1213,764,Av. Aviacion,0.4691,2.33,1.21,media,media
1213,406,Av. Universitaria,0.6407,3.09,2.01,baja,media
1213,597,Av. Tomas Marsano,0.8101,3.7,2.38,alta,media
1213,1161,Av. Arequipa,0.8336,4.44,2.0,baja,media
1214,97,Av. 28 de Julio,0.0997,1.56,0.94,alta,media
1214,444,Av. Javier Prado,0.1053,2.01,1.21,alta,media
1214,1108,Av. Santa Cruz,0.3481,2.17,0.74,alta,media
1214,70,Av. Salaverry,0.3972,2.38,1.71,baja,media
1214,885,Av. Benavides,0.429,2.33,1.95,alta,media
1214,1020,Av. Javier Prado,0.5629,2.52,1.97,media,media
1215,164,Av. Universitaria,0.2648,1.49,1.73,alta,baja
1215,390,Av. El Derby,0.4425,2.16,1.88,media,baja
1215,1074,Av. Primavera,0.7419,3.18,1.21,baja,baja
1215,306,Av. Primavera,0.8672,3.65,2.0,media,baja
1215,1163,Av. Arequipa,0.8998,3.49,2.57,alta,baja
1215,299,Av. Primavera,1.0203,2.96,2.18,alta,baja
1216,861,Av. Javier Prado,0.4389,2.91,1.01,media,alta
1216,1195,Via Expresa,0.4504,3.19,0.91,media,alta
1216,1329,Av. La Encalada,0.5944,3.74,1.65,alta,alta
1216,788,Av. Tomas Marsano,0.6168,3.57,1.63,alta,alta
1216,343,Via Expresa,0.6786,2.88,1.56,alta,alta
1216,611,Av. Angamos,0.6824,3.84,1.68,alta,alta
1217,116,Av. Santa Cruz,0.3053,2.17,1.59,alta,baja
1217,296,Av. Caminos del Inca,0.4078,2.55,1.31,alta,baja
1217,1162,Av. Universitaria,0.7657,2.64,2.42,alta,baja
1217,216,Av. Colonial,0.84,2.72,1.64,baja,baja
1217,1435,Av. Tomas Marsano,0.933,3.44,1.56,media,baja
1217,333,Av. Javier Prado,0.9467,3.26,1.55,media,baja
1218,862,Av. Javier Prado,0.4051,2.3,1.31,baja,media
1218,298,Via Expresa,0.702,3.46,1.94,baja,media
1218,526,Av. Caminos del Inca,0.8246,3.96,1.73,alta,media
1218,869,Av. Santa Cruz,0.9029,3.78,2.46,baja,media
1218,839,Av. Aviacion,1.0206,4.55,2.68,baja,media
1218,665,Av. Benavides,1.0624,4.59,1.75,media,media
1219,1407,Av. Salaverry,0.143,2.21,0.66,alta,baja
1219,400,Av. Larco,0.5913,2.23,1.43,media,baja
1219,459,Av. El Derby,0.8593,2.7,2.06,alta,baja
1219,1305,Av. La Encalada,0.9161,3.86,2.37,baja,baja
1219,383,Av. Aviacion,0.9353,3.74,2.6,media,baja
1219,897,Av. Javier Prado,0.9988,3.51,1.95,alta,baja
1220,1099,Av. Santa Cruz,0.0733,1.77,1.32,media,baja
1220,1456,Av. Javier Prado,0.4069,1.89,1.27,alta,baja
1220,841,Av. Universitaria,0.7153,2.36,1.34,media,baja
1220,613,Av. Colonial,0.7518,3.69,1.42,media,baja
1220,676,Av. 28 de Julio,1.0389,2.88,2.34,alta,baja
1220,174,Av. Primavera,1.0469,2.63,1.75,media,baja
1221,239,Av. Salaverry,0.2867,2.12,1.32,baja,baja
1221,1050,Av. Larco,0.9793,3.92,1.8,baja,baja
1221,1113,Av. Aviacion,1.0307,3.7,1.77,media,baja
1221,872,Av. La Encalada,1.054,3.26,2.23,alta,baja
1221,1176,Av. El Derby,1.0606,3.52,2.19,media,baja
1221,292,Via Expresa,1.1268,3.24,1.93,alta,baja
1222,479,Av. La Marina,0.4786,3.06,1.07,baja,baja
1222,678,Av. Arequipa,0.531,2.23,1.54,baja,baja
1222,1330,Av. Brasil,0.6107,2.06,1.23,baja,baja
1222,681,Av. Brasil,0.7041,3.21,2.24,media,baja
1222,618,Av. Primavera,0.824,2.74,2.39,baja,baja
1222,1293,Av. Benavides,0.9129,2.74,2.18,baja,baja
1223,1425,Av. Petit Thouars,0.132,0.95,0.59,alta,alta
1223,978,Av. La Marina,0.2231,2.33,1.33,media,alta
1223,8,Av. Larco,0.4575,2.51,1.34,media,alta
1223,1409,Av. Arequipa,0.4703,3.39,1.24,alta,alta
1223,525,Av. Benavides,0.4711,3.95,1.62,media,alta
1223,1202,Av. Arequipa,0.5022,2.97,1.01,media,alta
1224,363,Av. Aviacion,0.4301,1.84,1.33,baja,baja
1224,24,Av. Universitaria,0.5464,2.78,1.43,media,baja
1224,258,Av. La Encalada,0.5593,2.69,1.84,alta,baja
1224,101,Av. Larco,0.6747,3.42,1.54,baja,baja
1224,736,Av. La Marina,0.6752,2.17,1.68,alta,baja
1224,1392,Av. 28 de Julio,0.7133,2.89,1.16,media,baja
1225,1116,Av. Colonial,0.2357,1.01,0.92,baja,baja
1225,447,Av. Brasil,0.4671,1.93,1.83,media,baja
1225,876,Av. Colonial,0.6773,3.1,1.27,media,baja
1225,1042,Av. 28 de Julio,0.6833,2.86,1.6,baja,baja
1225,34,Av. La Marina,0.7041,2.0,1.92,baja,baja
1225,1012,Av. Caminos del Inca,1.0505,3.1,2.12,media,baja
1226,1207,Av. Salaverry,0.1657,1.5,0.58,alta,baja
1226,95,Av. Aviacion,0.2865,1.33,0.85,media,baja
1226,791,Av. Petit Thouars,0.3825,1.98,0.77,alta,baja
1226,590,Av. 28 de Julio,0.5205,2.02,1.0,baja,baja
1226,755,Av. Petit Thouars,0.5435,2.7,2.01,baja,baja
1226,1260,Av. Javier Prado,0.627,1.79,1.4,media,baja
1227,143,Av. Larco,0.2261,2.18,1.53,alta,baja
1227,529,Av. Brasil,0.4808,2.85,1.47,media,baja
1227,128,Av. Tomas Marsano,0.5462,2.23,1.77,baja,baja
1227,805,Av. Aviacion,0.5544,1.87,1.51,media,baja
1227,1484,Av. La Marina,0.6134,2.16,1.18,baja,baja
1227,1031,Av. Colonial,0.6478,2.46,2.08,baja,baja
1228,252,Av. Primavera,0.1494,1.64,1.58,baja,media
1228,1354,Av. Benavides,0.2732,1.28,0.83,media,media
1228,1190,Av. Primavera,0.3514,2.85,1.45,baja,media
1228,1414,Av. Primavera,0.3521,2.69,0.73,media,media
1228,789,Av. Larco,0.3569,2.06,1.17,alta,media
1228,1471,Av. Colonial,0.3846,2.44,1.92,baja,media
1229,83,Av. Brasil,0.1089,1.58,1.3,baja,alta
1229,510,Av. Javier Prado,0.1983,2.68,0.94,media,alta
1229,1266,Av. Brasil,0.2031,1.54,1.61,baja,alta
1229,276,Av. Arequipa,0.6735,3.93,2.18,media,alta
1229,235,Av. Colonial,0.6806,4.68,1.16,alta,alta
1229,1090,Av. Colonial,0.7935,3.25,1.63,media,alta
1230,372,Av. Petit Thouars,0.4074,1.8,1.82,alta,baja
1230,523,Av. Arequipa,0.6122,2.59,1.89,media,baja
1230,1125,Av. Angamos,0.6462,3.09,2.1,alta,baja
1230,1290,Av. Colonial,0.746,2.8,1.45,baja,baja
1230,1274,Av. Benavides,0.7998,2.54,1.55,media,baja
1230,1205,Av. Brasil,0.8271,2.7,1.8,baja,baja
1231,1487,Av. Angamos,0.1945,2.49,0.72,alta,media
1231,1345,Av. La Encalada,0.5052,2.59,1.66,media,media
1231,426,Av. El Derby,0.6404,3.04,1.15,baja,media
1231,10,Av. Benavides,0.9457,4.2,2.21,baja,media
1231,729,Av. Petit Thouars,1.0971,3.71,2.34,baja,media
1231,208,Via Expresa,1.1108,4.68,2.19,alta,media
1232,107,Av. La Marina,0.7978,2.86,2.17,alta,baja
1232,1053,Via Expresa,0.8331,2.91,1.77,alta,baja
1232,773,Av. Primavera,0.8996,3.15,2.35,baja,baja
1232,1270,Av. Angamos,1.013,3.58,2.48,media,baja
1232,636,Av. Caminos del Inca,1.0301,3.35,1.92,baja,baja
1232,1317,Av. Colonial,1.0744,3.86,2.44,media,baja
1233,1013,Av. Petit Thouars,0.1786,1.64,0.81,alta,muy_alta
1233,1485,Av. Javier Prado,0.2951,3.01,1.52,alta,muy_alta
1233,1119,Av. Benavides,0.3519,3.21,1.08,baja,muy_alta
1233,457,Av. Arequipa,0.3802,3.42,1.94,baja,muy_alta
1233,1127,Av. Universitaria,0.5545,4.05,1.12,baja,muy_alta
1233,1155,Av. 28 de Julio,0.584,3.86,2.05,baja,muy_alta
1234,94,Av. La Encalada,0.3444,1.7,1.6,alta,media
1234,146,Av. La Encalada,0.3639,2.04,1.51,baja,media
1234,956,Via Expresa,0.4125,2.18,1.95,media,media
1234,730,Av. La Marina,0.4489,2.15,1.82,media,media
1234,686,Av. Larco,0.6845,3.38,1.82,baja,media
1234,1490,Av. El Derby,0.7039,3.93,1.8,alta,media
1235,780,Av. El Derby,0.1021,1.66,1.41,alta,media
1235,617,Av. El Derby,0.1325,1.62,1.23,alta,media
1235,1316,Av. Universitaria,0.2297,2.27,1.12,media,media
1235,437,Av. Benavides,0.3216,1.46,1.02,baja,media
1235,515,Av. El Derby,0.4144,1.61,1.22,media,media
1235,776,Av. Tomas Marsano,0.4157,2.44,1.21,alta,media
1236,184,Av. La Encalada,0.2428,1.93,0.83,alta,media
1236,108,Av. La Encalada,0.3145,2.07,0.72,alta,media
1236,740,Av. Salaverry,0.388,1.77,1.05,baja,media
1236,396,Av. La Encalada,0.4863,3.35,1.08,baja,media
1236,1468,Av. Tomas Marsano,0.5318,2.56,1.55,media,media
1236,875,Av. El Derby,0.5355,2.65,1.88,media,media
1237,289,Av. Tomas Marsano,0.3272,1.81,0.9,baja,baja
1237,887,Av. 28 de Julio,0.6247,3.36,1.69,media,baja
1237,892,Av. Javier Prado,0.6973,2.52,2.02,media,baja
1237,1360,Av. Salaverry,1.0411,3.07,2.18,baja,baja
1237,125,Av. 28 de Julio,1.1001,4.13,1.95,alta,baja
1237,802,Av. Benavides,1.134,3.66,2.28,baja,baja
1238,1477,Av. El Derby,0.1005,2.1,0.47,alta,baja
1238,119,Av. Universitaria,0.3633,2.36,1.24,media,baja
1238,1102,Av. La Encalada,0.4189,2.75,1.96,baja,baja
1238,1187,Av. Arequipa,0.4242,1.47,0.88,baja,baja
1238,808,Av. Tomas Marsano,0.4353,1.92,1.99,media,baja
1238,827,Av. Universitaria,0.5474,2.37,1.85,media,baja
1239,1209,Av. El Derby,0.2795,2.0,1.22,alta,media
1239,167,Av. Tomas Marsano,0.7804,3.48,1.55,media,media
1239,1366,Av. La Encalada,0.9225,4.08,1.82,baja,media
1239,1436,Av. Javier Prado,0.956,4.63,1.76,alta,media
1239,564,Av. Petit Thouars,1.1294,4.02,2.26,alta,media
1239,1416,Av. La Encalada,1.1388,4.15,2.83,alta,media
1240,1125,Via Expresa,0.2534,1.67,1.06,baja,baja
1240,219,Av. Benavides,0.4999,2.57,1.88,alta,baja
1240,372,Av. Arequipa,0.5,2.25,1.47,media,baja
1240,1357,Av. Brasil,0.5995,1.79,1.75,alta,baja
1240,1335,Av. Caminos del Inca,0.6765,2.49,2.17,alta,baja
1240,1150,Av. 28 de Julio,0.7723,2.9,2.14,media,baja
1241,1149,Av. Caminos del Inca,0.1395,1.79,1.45,alta,baja
1241,632,Av. La Encalada,0.3493,2.45,1.35,media,baja
1241,1041,Av. Larco,0.5915,2.17,2.06,alta,baja
1241,76,Av. Petit Thouars,0.6124,3.23,1.75,baja,baja
1241,1300,Av. Tomas Marsano,0.7895,2.59,1.42,media,baja
1241,386,Av. La Marina,0.865,3.05,1.61,baja,baja
1242,309,Av. Arequipa,0.0417,2.24,0.42,alta,muy_alta
1242,1306,Av. Tomas Marsano,0.2035,2.75,1.22,media,muy_alta
1242,1369,Av. Aviacion,0.4471,4.42,1.71,baja,muy_alta
1242,404,Av. Caminos del Inca,0.4881,3.84,0.94,baja,muy_alta
1242,206,Av. Caminos del Inca,0.5464,4.63,1.92,alta,muy_alta
1242,669,Av. Aviacion,0.615,3.76,1.97,alta,muy_alta
1243,331,Via Expresa,0.2554,1.83,1.71,media,baja
1243,111,Av. Caminos del Inca,0.4654,1.89,1.67,baja,baja
1243,717,Av. Benavides,0.4789,2.81,1.69,media,baja
1243,1105,Av. Santa Cruz,0.5028,2.21,1.74,media,baja
1243,1092,Av. Benavides,0.8019,3.31,2.24,alta,baja
1243,577,Av. Arequipa,0.8316,2.89,2.23,media,baja
1244,1287,Av. Larco,0.1869,1.6,0.53,alta,media
1244,725,Av. Brasil,0.2828,1.49,1.54,media,media
1244,601,Av. Benavides,0.3255,2.43,1.4,alta,media
1244,165,Av. Larco,0.3418,2.26,0.89,baja,media
1244,342,Av. 28 de Julio,0.4266,1.81,1.17,media,media
